address,f1_contract_creation_time,f2_transaction_fee_spent_contract_creation,f3_percentage_gas_used_contract_creation,f4_gas_price_contract_creation,f5_first_contract_invoke_time,f6_last_contract_invoke_time,f7_active_duration,f8_total_invocations,f9_total_unique_invocations,f10_avg_gas_used_contract_invocations,f11_total_gas_price_contract_invocations,f12_avg_gas_price_contract_invocations,f13_total_tx_fee_contract_invocations,f14_avg_tx_fee_contract_invocations,f15_total_ether_contract_invocations,f16_average_ether_contract_invocations,f17_total_gas_used_contract_invocations,f18_avg_gas_used_contract_invocations,class
0x49c5cd3b1ad9718db6e275b1b3d81c459cb59a6a,1594450198,1058208,100.0,29000001459,1594450508,1595919911,1469403,4,5,42394.0,146000000233,36500000058.0,223710,55927.0,0,0,169579,42394.0,1
0x49dd6d0b21c1156e90b9934a9f2c5f427add5fb6,1602085613,786558,100.0,60000000000,1602200445,1602205009,4564,2,2,54827.0,120000000000,60000000000.0,177504,88752.0,7000000000000000000,3500000000000000000,109654,54827.0,1
0x4a008b542165fec7ec3343a35ceed6bc4f6b2280,1570203152,2028940,100.0,10000000000,1570217267,1605455167,35237900,2273,200,44064.0,41097749301343,18080839991.0,311019696,136832.0,341107780682331246761,150069415170405299,100159283,44064.0,1
0x4a500bf6818ba31bb2b1dc90a354ab64ad3301dd,1519047767,1338195,100.0,1000000000,1519752063,1529668394,9916331,6,4,46271.0,23000000000,3833333333.0,1303914,217319.0,0,0,277631,46271.0,1
0x4aef20778a2e8e3edeab721ed235264f00bb6d20,1594127859,1111311,100.0,47000000000,1594127941,1594128493,552,2,3,44486.0,93000000000,46500000000.0,97868,48934.0,0,0,88972,44486.0,1
0x4b4d2e899658fb59b1d518b68fe836b100ee8958,1609244754,6721975,30.214616983847755,110000000000,1609258503,1620067814,10809311,9999,4415,41294.0,1106841406292969,110695210150.0,733716629,73379.0,100000000000000,10001000100,412905413,41294.0,1
0x4b8705b0f740f7b51d746c0f626d06b8cf25814b,1539876914,658270,100.0,4000000000,1539883964,1542684883,2800919,1612,240,72789.0,17792548837700,11037561313.0,268651112,166657.0,352725961875893001263,218812631436658189,117337127,72789.0,1
0x4bf3e4d2378a1256cbe1cd1c2a8bc9857b811282,1511621584,1699787,100.0,1000000000,1511668276,1511883894,215618,18,10,44576.0,258000000000,14333333333.0,2798858,155492.0,0,0,802382,44576.0,1
0x4c334f280f9e440788b66c4e5260c03e4477267a,1611956326,2943432,100.0,101000000000,1611956474,1614465235,2508761,51,27,43533.0,5540610002918,108639411821.0,3295197,64611.0,0,0,2220189,43533.0,1
0x4d9f1714363d4cbddfec9b8f8469df594b2368d5,1611555439,2899511,100.0,89000000000,1611555565,1611591854,36289,18,16,44587.0,1609000000466,89388888914.0,959208,53289.0,0,0,802578,44587.0,1
0x4e220a522a7473319534968e5935f54755c1ed29,1610424323,6900000,31.21684057971014,80000000000,1610425615,1610948247,522632,76,18,107105.0,5753411201570,75702778968.0,18125092,238488.0,0,0,8140021,107105.0,1
0x4e31f4ee7ee7dd58cca2be6b4934469e61a634d6,1607518547,7201984,100.0,55000000000,1607520698,1635956557,28435859,658,594,54163.0,40547896914476,61622943639.0,49076068,74583.0,5000000000000000,7598784194528,35639430,54163.0,1
0x4e344fa2ac01f1fb53b388fad51427de170241a4,1606168396,866269,100.0,55000000000,1606169498,1606302851,133353,5,4,61586.0,278000001459,55600000291.0,436313,87262.0,7030000000000000000,1406000000000000000,307931,61586.0,1
0x4e88419be4e8643d98b15f8b6cf9cf3f6ef1fbfd,1540573564,904300,100.0,7000000000,1540575597,1540581383,5786,259,54,92616.0,4405760000000,17010656370.0,73537179,283927.0,465917340855654569224,1798908651952334244,23987651,92616.0,1
0x4f3db6d4c97b8248ad5e244e4f619086084f6848,1540572759,1248894,100.0,8000000000,1540573077,1555393585,14820508,1497,168,55933.0,33937337981300,22670232452.0,228369875,152551.0,287789184898192192472,192243944487770335,83732573,55933.0,1
0x4fd942e51d15cdb966b58c3297d6d7e24d27480b,1566860443,175000,92.36628571428572,1916044723,1584743945,1598387518,13643573,3,4,31305.0,192500000000,64166666666.0,119392,39797.0,6160307940000000000,2053435980000000000,93915,31305.0,1
0x50228d83eeb60f31f6e58a0bd608228e9a17fe03,1520178871,1263099,100.0,9000000000,1520181206,1526335722,6154516,76,53,52007.0,307000000000,4039473684.0,5501890,72393.0,734570100000001000,9665396052631592,3952563,52007.0,1
0x50f73e2E02fE63f669fB3320960AA48f42cc99eF,1509971802,790006,100.0,4000000000,1509972696,1511188451,1215755,5,4,45222.0,105000000000,21000000000.0,234834,46966.0,10000000000000000,2000000000000000,226112,45222.0,1
0x514efa2ecc1be6228e46f45999dee7f1e9ed7b9a,1594563771,786558,100.0,36000000000,1594563910,1601159320,6595410,59,24,50493.0,9566500000000,162144067796.0,4206592,71298.0,145927197331934865638,2473342327659912976,2979089,50493.0,1
0x5233816151d616581993fca4988eea77d01e933d,1539812979,1026377,100.0,2000000000,1539864058,1542052099,2188041,12,4,114724.0,60000000000,5000000000.0,2078478,173206.0,133000000000000000,11083333333333333,1376694,114724.0,1
0x523eeafdac23fa2cb0c3873cda4818cdc80e28e8,1600397910,1666953,100.0,255000000000,1600411025,1627771272,27360247,1371,634,42504.0,85437360212184,62317549388.0,113880554,83063.0,19773040000000000000,14422348650619985,58274032,42504.0,1
0x52b7c8857be3853fa68e09d9ba7a9adf075040ea,1502497035,4300000,81.161,21000000000,1502504113,1502552793,48680,28,7,89551.0,800000000000,28571428571.0,10656983,380606.0,6827057000000000000,243823464285714285,2507439,89551.0,1
0x52e8ebf98ef95d373d29041182830bf13c52588f,1622996249,2925496,100.0,24000000000,1622996364,1627599149,4602785,90,49,42066.0,1853250002918,20591666699.0,5744118,63823.0,0,0,3786023,42066.0,1
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1536429842,3000000,24.376466666666666,40000000000,1536438941,1540581351,4142410,3230,545,49623.0,56872397662939,17607553456.0,609470369,188690.0,611382037721775256849,189282364619744661,160284204,49623.0,1
0x540f17317e58afa89a24c89c5df468affab64a09,1536182738,661049,100.0,3000000000,1536417681,1536417681,0,1,2,45610.0,9000000000,9000000000.0,250000,250000.0,0,0,45610,45610.0,1
0x54ff8a2d0a94d4652cfa0f91e1af092e718ffb1b,1541924652,937002,100.0,15000000000,1541925071,1582079898,40154827,77,31,46685.0,916699267604,11905185293.0,7054097,91611.0,3681043050857261124,47805753907237157,3594810,46685.0,1
0x552804d08eb7abbf89c131e4c4b1e9e259d90751,1579763970,500000,72.10560000000001,35000000000,1582140826,1583509450,1368624,2,2,55804.0,70000000000,35000000000.0,1000000,500000.0,0,0,111608,55804.0,1
0x5653b0a525a73ba2376e7f97e50b96f5f01531cf,1592286728,933333,100.0,38000000000,1592286832,1592288402,1570,2,3,44358.0,71000000000,35500000000.0,97586,48793.0,0,0,88716,44358.0,1
0x56d811088235f11c8920698a204a5010a788f4b3,1594509320,8000000,7.46445,20000000000,1594510580,1595060398,549818,9999,5691,84205.0,539999190603626,54005319592.0,1452788019,145293.0,202242230821888480716,20226245706759524,841969382,84205.0,1
0x573b7846e365050517c022a70c5f1bdca76d58ac,1597673586,1183959,100.0,135000000000,1597673715,1597673715,0,1,2,45407.0,137000000000,137000000000.0,49947,49947.0,0,0,45407,45407.0,1
0x57b818a1070373e21fcedf48d4368e1703c75852,1504551716,2904020,79.33895083367194,21000000000,1504552125,1504552125,0,1,2,197282.0,21000000000,21000000000.0,214544,214544.0,30000000000000000,30000000000000000,197282,197282.0,1
0x57d02550f47dd932d2fb84e0aa883c9d8d53c313,1504555199,2997174,76.64463257722107,21000000000,1504555565,1504752820,197255,18,17,137021.0,478000000000,26555555555.0,4607818,255989.0,11930301985000000000,662794554722222222,2466381,137021.0,1
0x57d4e4ea0a207074d7e45fe60c939d2f4d3ed06b,1519064560,1338451,100.0,2000000000,1519385843,1529619569,10233726,6,4,44862.0,23000000000,3833333333.0,1190903,198483.0,0,0,269172,44862.0,1
0x581cc257051a34972641d008c3915a75771be274,1520108391,1338515,100.0,1000000000,1520267166,1529670049,9402883,6,5,46271.0,26000000000,4333333333.0,1303914,217319.0,0,0,277631,46271.0,1
0x5ba53eb789c7f017fe3cd8027fb01c5eeb81f697,1519063366,1338643,100.0,2000000000,1519386069,1531090103,11704034,6,4,44862.0,26000000000,4333333333.0,1190903,198483.0,0,0,269172,44862.0,1
0x5c06bf92669ea4a11b808e65abe65b7c7302e0b9,1504725201,2996981,76.6431619019273,21000000000,1504726217,1504795599,69382,26,22,129972.0,828963039513,31883193827.0,5791487,222749.0,661781109449749578000,25453119594221137615,3379293,129972.0,1
0x5e5d6f6706420f932d796c0f28a83b26dabcfd8d,1505412411,2972716,76.45251009514531,60000000000,1505412523,1505417693,5170,17,16,133391.0,596000000000,35058823529.0,6027476,354557.0,36388760018000000000,2140515295176470588,2267655,133391.0,1
0x5e6dcab4f8edbfc1537b804803d831e5f42d8f3b,1519225093,1338771,100.0,2000000000,1520103132,1531090824,10987692,4,4,46635.0,21000000000,5250000000.0,788402,197100.0,0,0,186543,46635.0,1
0x5f5729010c873232f0ef6a68dca7455cc11de0e2,1604671387,4473867,100.0,100000000000,1604672338,1604802546,130208,178,152,85235.0,16924565676140,95081829641.0,25479996,143146.0,368112330351271139222,2068046799726242355,15171983,85235.0,1
0x5f6ab160206bc6a5d663ca5d0f237d82c572272b,1520436525,1337619,100.0,2000000000,1520942755,1604443127,83500372,5,4,28966.0,140000000000,28000000000.0,377886,75577.0,28585894532701230,5717178906540246,144834,28966.0,1
0x5f856630adbc27c0f5bc1de1961d4f0fb1805a29,1529138476,936230,100.0,9000000000,1529138838,1529284731,145893,7,7,47585.0,65100000000,9300000000.0,615960,87994.0,110200000000000000,15742857142857142,333097,47585.0,1
0x6123e31bf9384ac5946d3affbc830749c4999f58,1606573471,735687,100.0,20994371706,1606573751,1606585037,11286,4,5,44335.0,73056843295,18264210823.0,199948,49987.0,0,0,177340,44335.0,1
0x64f0d720ce8b97ba44cd002005d2dfa3186c0580,1595860831,903071,100.0,181500000000,1595861999,1640305418,44443419,607,311,39228.0,48779074469335,80360913458.0,33304172,54866.0,5000000000000000000,8237232289950576,23811974,39228.0,1
0x65088f603a0998876efe5a786fa64ee13e667e0b,1627505823,1543923,100.0,29000001459,1627506303,1627599073,92770,18,17,46851.0,512870005981,28492778110.0,1030369,57242.0,0,0,843328,46851.0,1
0x65440e4ce8a9a596a20ec8f910dfc8b1a20c5f7a,1544344565,2061775,100.0,5000000000,1544344676,1580375754,36031078,58,31,45842.0,654173750128,11278857760.0,4324875,74566.0,20966034701000000000,361483356913793103,2658854,45842.0,1
0x65af8c81291fb60a20235d9e4de80851f8f845d2,1519064512,1338131,100.0,2000000000,1519386000,1529619957,10233957,7,5,44945.0,27000000000,3857142857.0,1440903,205843.0,0,0,314620,44945.0,1
0x660c46a5650fb0619f603a2f4d73a1cdf8cd00d6,1539096696,1107023,100.0,5000000000,1539101927,1539811280,709353,80,32,99892.0,1156300000010,14453750000.0,18981622,237270.0,44442834244364236105,555535428054552951,7991388,99892.0,1
0x6618dd109ee9dc93026ab36ab6ab7b4fbde0411b,1602242790,1393322,100.0,76000000000,1602242919,1602253145,10226,3,4,44486.0,239999999999,79999999999.0,146802,48934.0,0,0,133458,44486.0,1
0x6642cec9d02e4e669103a3ed4f3505f437b8fe73,1519762349,2042259,95.10346141209318,2000000000,1519823176,1530154421,10331245,173,133,65594.0,1002203750000,5793085260.0,17128418,99008.0,921264754000000000,5325229791907514,11347871,65594.0,1
0x6678bb2a94097f5046ff179a9dcec5be0985745b,1520436525,1337939,100.0,2000000000,1520942476,1520942476,0,1,2,45576.0,4000000000,4000000000.0,250000,250000.0,0,0,45576,45576.0,1
0x668dbf100635f593a3847c0bdaf21f0a09380188,1599230194,1480920,100.0,240000000000,1599230787,1626752520,27521733,9999,5248,38994.0,1032385956733598,103248920565.0,651989983,65205.0,34785017217952795294,3478849606755955,389908425,38994.0,1
0x66e88b42922916d01b9aec71dd334d7fa5fb526d,1519303180,1338387,100.0,2000000000,1519379084,1529666121,10287037,7,5,40906.0,29000000000,4142857142.0,1333914,190559.0,0,0,286348,40906.0,1
0x671167ffa438c87f134395d68b820d5a42202214,1632678147,1700000,99.26858823529412,50935388594,1632767325,1634241395,1474070,23,4,47722.0,1707155349254,74224145619.0,2280622,99157.0,31999980000000000,1391303478260869,1097610,47722.0,1
0x67ad530ecdfd7ac8289362914e88d018e8b3f3f0,1541768745,820829,100.0,5000000000,1541769656,1542653552,883896,377,76,87923.0,8811041695000,23371463381.0,159209671,422306.0,194936909361863779079,517074030137569705,33147020,87923.0,1
0x68d41d0c11bf5536d6d8c186ccfaf3de1a022d67,1519064155,1338387,100.0,2000000000,1519386019,1531088516,11702497,5,4,47693.0,27000000000,5400000000.0,940903,188180.0,0,0,238468,47693.0,1
0x69692d3345010a207b759a7d1af6fc7f38b35c5e,1599878400,6000000,93.17603333333334,95000000000,1599921134,1642382183,42461049,6172,4829,48654.0,664690566828146,107694518280.0,382530584,61978.0,9687553439082669044,1569597122340030,300296051,48654.0,1
0x6973c24fadd0bcab33ee5cb325c8a70e81c67c20,1520375081,1338707,100.0,2000000000,1520386846,1520386846,0,1,2,45576.0,4000000000,4000000000.0,250000,250000.0,0,0,45576,45576.0,1
0x69bbf9a44b46083dad05d070422aaeafaca3204c,1600583520,1438758,100.0,90917188053,1600585243,1600961809,376566,71,19,63743.0,10082934134913,142013156829.0,49399815,695772.0,0,0,4525756,63743.0,1
0x6Ef982f9E7F09d4bF4a70398707c82970a6Dc31E,1515824041,175000,92.36628571428572,22800000000,1517003418,1582040866,65037448,49,24,30404.0,852604185800,17400085424.0,3065165,62554.0,273342142708999999999,5578411075693877551,1489830,30404.0,1
0x6a7c5cc282a0a437eb6d7dc5beb304f961ac6411,1635745939,1432153,100.0,110000000000,1635746511,1636925634,1179123,54,42,44489.0,8065727031997,149365315407.0,3486186,64559.0,0,0,2402444,44489.0,1
0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1598444887,1615185,100.0,70000000000,1598447334,1598896942,449608,9999,7041,40777.0,1717402341508062,171757409891.0,635902403,63596.0,1034774173651164390281,103487766141730612,407729409,40777.0,1
0x6c5ba91642f10282b576d91922ae6448c9d52f4e,1588271785,5500000,37.68114545454546,15000000000,1588275331,1603254067,14978736,9999,4185,39766.0,1274751206164358,127487869403.0,800837486,80091.0,639221927329499634,63928585591509,397622828,39766.0,1
0x6eff949d9a4e7725d3ee3b894ceaa2813b7437e5,1593184780,3905749,66.66667520109459,39000000000,1593185412,1593185865,453,2,3,44474.0,92000000000,46000000000.0,97842,48921.0,0,0,88948,44474.0,1
0x6f4617a2b686e722fa7550caec775148c20b8626,1614190803,354363,100.0,178000001459,1614191502,1614193180,1678,2,2,98776.0,283000000000,141500000000.0,244952,122476.0,0,0,197553,98776.0,1
0x6fa0952355607dfb2d399138b7fe10eb90f245e4,1605951336,1705487,100.0,55000000000,1611599473,1642079654,30480181,1856,1436,43844.0,184508152401119,99411720043.0,105439626,56810.0,196710000000000000,105985991379310,81375649,43844.0,1
0x6faaeb4050fc4b15b131eff2ea887de829e9fc3f,1522943123,1338451,100.0,1000000000,1522947043,1531487996,8540953,7,5,47088.0,161000000000,23000000000.0,1553914,221987.0,0,0,329620,47088.0,1
0x6fe56c0bcdd471359019fcbc48863d6c3e9d4f41,1551658213,2000000,46.3567,8000000000,1551728277,1611644413,59916136,9999,2219,66504.0,456989096060987,45703479954.0,2184458210,218467.0,203710000000000000,20373037303730,664974773,66504.0,1
0x7011f3edc7fa43c81440f9f43a6458174113b162,1441633160,3000000,30.96053333333333,50000000000,1441633419,1609093148,167459729,890,318,91498.0,50968326481084,57267782563.0,324503515,364610.0,892087335700000000494,1002345321011235955,81433522,91498.0,1
0x702a8dbffac169e5f80e2f5c1cc18b2541887550,1508966509,3000000,24.2367,12000000000,1508966891,1508966891,0,1,2,111742.0,21000000000,21000000000.0,167613,167613.0,0,0,111742,111742.0,1
0x702d965332e3082dc976c3b4013cfe0e2c540bcb,1519223853,1338387,100.0,2000000000,1519832102,1531091257,11259155,4,4,46635.0,22000000000,5500000000.0,803914,200978.0,0,0,186543,46635.0,1
0x70305B080eFc49eB5DFb9bdA78Aea516c398f804,1514021400,175000,92.36628571428572,4500000000,1516304251,1551531633,35227382,455,383,30013.0,5765306849999,12671004065.0,29286087,64365.0,354393580220100000000,778886989494725274,13656163,30013.0,1
0x703f0116bf2ef4c80efac751a319f097fd2dfe6c,1519225181,1338451,100.0,2000000000,1520103076,1529666957,9563881,6,4,46261.0,26000000000,4333333333.0,1303914,217319.0,0,0,277567,46261.0,1
0x70bada9afadf5fdef08ca8e5db1169c039707580,1525062971,660135,100.0,5000000000,1525063547,1525545214,481667,9,7,40487.0,151000000000,16777777777.0,1875680,208408.0,0,0,364388,40487.0,1
0x7202e03b5cde32ec58e7fdfbde853173570594e3,1601577721,2525868,100.0,50000000000,1601613861,1602670348,1056487,13,3,243277.0,1192000000000,91692307692.0,6849410,526877.0,0,0,3162609,243277.0,1
0x7355e49ba13082d3f83fd828ee6fda39738f1e55,1523736376,175000,92.36628571428572,267536979,1608023419,1609923858,1900439,9,2,21000.0,680000000000,75555555555.0,189000,21000.0,1298539124744174117,144282124971574901,189000,21000.0,1
0x74148005e17094cd696b520c8f00a5b429cacc8c,1603085070,786542,100.0,19000000000,1603086513,1603086513,0,1,2,38927.0,26000000000,26000000000.0,68080,68080.0,80000000000000000,80000000000000000,38927,38927.0,1
0x74fe63027ccd88f9cffe4255fdf2075243582ce3,1601085751,1229285,100.0,60000000000,1601086058,1622979984,21893926,10,9,45395.0,614500001794,61450000179.0,513928,51392.0,0,0,453951,45395.0,1
0x76175599887730786bda1545d0d7ace8737febb1,1635838160,1422695,100.0,109946378541,1635838373,1635904310,65937,17,10,51162.0,2418239106165,142249359186.0,1165052,68532.0,0,0,869764,51162.0,1
0x77fd8020284a592bc782ebd05b693d7fe1cc614e,1636537828,1422731,100.0,100000000000,1636538905,1636613687,74782,12,8,49809.0,1378975671606,114914639300.0,777915,64826.0,0,0,597712,49809.0,1
0x788431a9fed9fae11871353cd6e92f3b724e7d63,1519221446,1338259,100.0,2000000000,1519831309,1529668743,9837434,6,5,46282.0,24000000000,4000000000.0,1303914,217319.0,0,0,277695,46282.0,1
0x7a18CfC4a36E48163034E51A9Ed19D4bdEa05F6f,1505302224,2972716,76.45251009514531,60000000000,1505302390,1505393374,90984,5,4,136277.0,183000000000,36600000000.0,1178388,235677.0,4054507554600000000,810901510920000000,681387,136277.0,1
0x7a18cfc4a36e48163034e51a9ed19d4bdea05f6f,1505302224,2972716,76.45251009514531,60000000000,1505302390,1505393374,90984,5,4,136277.0,183000000000,36600000000.0,1178388,235677.0,4054507554600000000,810901510920000000,681387,136277.0,1
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1536253337,107000,99.40280373831776,15000000000,1536307250,1539198698,2891448,9999,1050,41772.0,124466983238847,12447943118.0,1038499205,103860.0,5659018895705413626212,565958485419083270,417684236,41772.0,1
0x7b3a132ad35b6138f2dd148bfac2e790e4869723,1520374994,1338131,100.0,2000000000,1520386406,1520386406,0,1,2,45576.0,4000000000,4000000000.0,250000,250000.0,0,0,45576,45576.0,1
0x7bd83b818fb88239a8ece4c95837dc5746af32cc,1540689839,777777,77.79903494189209,5000000000,1540693755,1541312733,618978,35,10,82263.0,210600000000,6017142857.0,16048581,458530.0,6046000000000000000,172742857142857142,2879215,82263.0,1
0x7e160f5cf87e44cbe6b1337bb883f453445391de,1519175621,1338899,100.0,1000000000,1519752563,1604508528,84755965,8,5,45718.0,123000000000,15375000000.0,1360789,170098.0,0,0,365751,45718.0,1
0x7f30f5955b7605b96421e7c170edbbc45b373cd9,1545130625,896293,100.0,8000000000,1545131139,1545132179,1040,4,2,37075.0,22000000000,5500000000.0,222453,55613.0,0,0,148303,37075.0,1
0x800d2b0cdfbebf9437565b0bb7426fd2e796b9cd,1611225084,1008387,76.923145578037,100000000000,1611260553,1611291323,30770,5,2,36463.0,300000000000,60000000000.0,1048821,209764.0,0,0,182315,36463.0,1
0x8105ed8a3be363e32c91a0904cd59e0f843d7123,1552217416,1106267,90.96059088809484,5000000000,1552219656,1552219656,0,1,2,72048.0,6600000000,6600000000.0,74310,74310.0,50000000000000000,50000000000000000,72048,72048.0,1
0x820fa2199b16a32c8dd28641ed3ca85388b1ed04,1623004556,751681,100.0,19000000000,1623004707,1629712071,6707364,15,2,41675.0,312000000000,20800000000.0,1130968,75397.0,0,0,625137,41675.0,1
0x82334551e71b48387a122ebb256b188bf5868f44,1520541641,1338131,100.0,2000000000,1521573871,1522053310,479439,3,4,39537.0,10000000000,3333333333.0,553978,184659.0,0,0,118611,39537.0,1
0x82aa987a16deafd8b4fab73ec316f94f4df43020,1540043638,1511150,100.0,41000000000,1540046445,1548452420,8405975,240,22,47656.0,5127584998102,21364937492.0,42458883,176912.0,5991934276481754491,24966392818673977,11437586,47656.0,1
0x83fccc659eeeee98ca9764b7b34409347dfbc98b,1539102491,298592,66.50948451398564,8000000000,1539115630,1541076525,1960895,30,4,47757.0,319000000000,10633333333.0,2010086,67002.0,830000000000000000,27666666666666666,1432718,47757.0,1
0x86035a913989d8d2bb631c0bd7657983666168d8,1529069997,936626,100.0,27000000000,1529357513,1531433666,2076153,20,17,53275.0,361350000000,18067500000.0,1752280,87614.0,1671011000000000000,83550550000000000,1065519,53275.0,1
0x8676f2dfd06ec780ea3f8fba65a29110a56dd830,1519219945,1338131,100.0,2000000000,1519759996,1529664204,9904208,5,4,46411.0,20000000000,4000000000.0,1038402,207680.0,0,0,232055,46411.0,1
0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,1608032750,2114117,100.0,60000000000,1608052773,1621666472,13613699,9999,7496,46523.0,1266086906774696,126621352812.0,629867018,62993.0,1946243170000000000,194643781378137,465189271,46523.0,1
0x870cbbd204d5e2317c60374888e4b6be3bfa092b,1577633774,3125124,36.002539419235845,8000000000,1577633938,1582804750,5170812,9,4,43152.0,45000000000,5000000000.0,1968679,218742.0,0,0,388370,43152.0,1
0x8822f619a9dd64d17caa3f5ca1b257808f7369bd,1505417834,2572716,88.33917152145825,60000000000,1505419341,1505444349,25008,42,41,140746.0,1193764179201,28422956647.0,11902264,283387.0,48433843270000000000,1153186744523809523,5911341,140746.0,1
0x8a0e85901849b40a7f80399a00f7115193c0bdb2,1525451406,2005346,100.0,8000000000,1525451919,1581753823,56301904,46,11,43057.0,888194109696,19308567602.0,2899579,63034.0,150924900000000000000,3280976086956521739,1980648,43057.0,1
0x8ab2a5c943d71959e73dcd7c075947c27d63cffd,1601011479,786558,100.0,50000000000,1601031309,1601497376,466067,4,4,54284.0,368000000000,92000000000.0,296550,74137.0,1006881515075062184,251720378768765546,217136,54284.0,1
0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,1562435376,7000000,17.59067142857143,20000000000,1562435894,1594099818,31663924,9999,2061,54957.0,252956395302228,25298169347.0,1149578597,114969.0,886271360000000000,88635999599959,549523593,54957.0,1
0x8abe0a9b8a1c8a003354e61f3ed8befdeb7d2cec,1530034389,2152595,53.54444287011722,11000000000,1530034634,1530815032,780398,17,5,70078.0,210000000000,12352941176.0,2483426,146083.0,0,0,1191342,70078.0,1
0x8b7c1450d435f2932e6a7225593d14a4dcf0372d,1540574271,714564,100.0,12000000000,1540574584,1548686026,8111442,1064,46,53657.0,8856280000000,8323571428.0,146535592,137721.0,79092638060411912278,74335186147003676,57091801,53657.0,1
0x8bece7f1dac4834af77c6bb78b008a04cf861d53,1603261131,1295630,100.0,24000000000,1603261280,1619327892,16066612,17,9,42788.0,1171571434641,68915966743.0,1062483,62499.0,0,0,727403,42788.0,1
0x8c654fe2b20bcb48c484c0e1cc5fb3289ba47297,1532247226,280000,99.8325,15000000000,1532247798,1544818505,12570707,17,2,26880.0,369000000000,21705882352.0,1680000,98823.0,0,0,456964,26880.0,1
0x8d305fd29aebd6e0562de9321d55e7f0e6fbacad,1528099461,2004770,100.0,15000000000,1528103351,1528131059,27708,26,8,41954.0,361000000000,13884615384.0,1806605,69484.0,14270000000000000000,548846153846153846,1090808,41954.0,1
0x8d9621943caf6081d2745394a1d23da9a963f049,1625379130,2964498,100.0,17000000000,1625379249,1627088508,1709259,31,22,47800.0,388725001459,12539516176.0,2138826,68994.0,0,0,1481819,47800.0,1
0x8dc2c980d25b586c5c110ec3c477e985b9acad8b,1519046608,1338195,100.0,1000000000,1519386069,1529664945,10278876,6,4,47394.0,23000000000,3833333333.0,1191031,198505.0,0,0,284364,47394.0,1
0x8e1701e9509250d808eeca648feb1b8d7eed0704,1510698189,3000000,24.2367,17850000000,1510698523,1518668776,7970253,75,43,39531.0,2787925000000,37172333333.0,10136411,135152.0,138477000000000000,1846360000000000,2964886,39531.0,1
0x8e22c4713896cf2b69a0cc1b206c8fad980db322,1592751335,786558,100.0,36000001459,1592751448,1594618835,1867387,29,12,43663.0,1415000000000,48793103448.0,2022850,69753.0,34286260423852411878,1182284842201807306,1266252,43663.0,1
0x8eba31e9ca4a7fa7d93393fefc2ab206e7c4f0a7,1605061628,667791,100.0,48000000000,1605062087,1614047488,8985401,98,14,218660.0,5613561170474,57281236433.0,29818635,304271.0,825389511536731803055,8422341954456446969,21428764,218660.0,1
0x8f9a8dc65a423c7dec9261aa6010db738407c879,1606355918,3210893,100.0,35000000000,1606356670,1607907279,1550609,2081,156,187644.0,79998719520715,38442440903.0,616605732,296302.0,239383170306015833417,115032758436336296,390487814,187644.0,1
0x8fa86218ec14bb207b5ae404c60a836c3d7cbb3a,1545133143,1132237,100.0,9000000000,1545133344,1545158083,24739,3,2,2566653.0,14000000000,4666666666.0,7740619,2580206.0,0,0,7699959,2566653.0,1
0x8fd1a3ea61b1456be58e38b8c1bea49acb84b7fd,1542011224,658270,100.0,3200000000,1542023976,1556960444,14936468,182,39,66430.0,2282740000000,12542527472.0,29710653,163245.0,20952075609366502711,115121294556958806,12090350,66430.0,1
0x902D0d5Bb6A34307BBd1dA33E61Ae1654b6cBE1e,1509979013,3263523,69.35630605330498,60000000000,1509979040,1510125287,146247,6,7,152062.0,222000000000,37000000000.0,2447810,407968.0,2085181690000000000,347530281666666666,912372,152062.0,1
0x902d0d5bb6a34307bbd1da33e61ae1654b6cbe1e,1509979013,3263523,69.35630605330498,60000000000,1509979040,1510125287,146247,6,7,152062.0,222000000000,37000000000.0,2447810,407968.0,2085181690000000000,347530281666666666,912372,152062.0,1
0x903bb9cd3a276d8f18fa6efed49b9bc52ccf06e5,1521346551,651290,98.46458566844262,2000000000,1521347265,1550630714,29283449,5232,1707,36652.0,11280098635232,2155982155.0,508054018,97105.0,1101451011000000000,210521982224770,191766482,36652.0,1
0x903dc47aa7c40f9f59ef1e5c167ce1a9b39a2bff,1525512014,2005538,100.0,6000000000,1525515975,1526307930,791955,23,4,34353.0,342000000000,14869565217.0,943423,41018.0,4070000000000000000,176956521739130434,790134,34353.0,1
0x91ef0754d270e67f2ca92595f5a1c0459ec7df89,1520541185,1337875,100.0,2000000000,1521573998,1521711911,137913,2,3,48814.0,7000000000,3500000000.0,371000,185500.0,0,0,97629,48814.0,1
0x934a0a1bfe01eeb4415689d8e66e56e3f1f13077,1530385610,2005474,100.0,14000000000,1530414603,1530488366,73763,24,6,40391.0,441000000000,18375000000.0,1747372,72807.0,21578699360000000000,899112473333333333,969392,40391.0,1
0x93aebe50a59dfd4c1f7ed56f5177c6ced54a33af,1520542058,1338603,100.0,2000000000,1521573505,1585676110,64102605,3,4,39558.0,7000000000,2333333333.0,767000,255666.0,0,0,118675,39558.0,1
